city,section,subsection,text
Rome,Eat,,"Look for a gelateria . Remember that it usually costs extra to sit inside. You pay for your ice cream first... take your receipt and go fight your way through the throng to choose your flavors (Italians don't believe in lines).  You will be asked "" Panna? "" when it's almost made - this is the offer of whipped cream on top.  If you've already paid, this is free."
Rome,Eat,,"There are a few signs to keep in mind: "" Produzione Propria "" (homemade - our own production), "" Nostra Produzione "" (our production), "" Produzione Artigianale "" (production by craftsmen). If the colours seem dull and almost ugly it is probably natural, the bright colours being just a mix. Also, fancy flavours like Kinder Egg chocolate is a dead giveaway that the place isn't about  traditional gelato. Keep in mind, Italians usually won't queue, but if they are in line for gelato, get in line yourself: you may have hit the jackpot. Producers to try include Gelato di San Crispino ; Giolitti ; and Fassi ."
Rome,Eat,,"Vegetarians should have an easy time. Buffets in many restaurants usually have a good range of delicious vegetarian stuff - e.g. gratinated roast peppers/aubergines, etc. Vegans should do all right too; pizzas don't always have cheese - a Marinara for example, is just tomato, garlic and oregano."
Rome,Eat,,"While there is not much choice, at least Rome's Kosher cooking is truly excellent.  Try La Taverna del Ghetto in the heart of the Jewish Quarter."
Rome,Eat,,"More places can be found near the synagogue in via Padova, close to the ""La Sapienza"" university and the Bologna underground station."
Rome,Eat,,"You can get cheap food in Rome, the problem is that if you don't know the city well or are forced to eat out in the centre, the prices go up."
Rome,Eat,,"Chinese restaurants are still quite cheap but other ethnic restaurants (Thai, Indian) are generally expensive (think €30 upwards per person). Sushi is very expensive (€40 minimum per person)."
Rome,Eat,,Waiters have been known to take advantage of patrons by bringing more expensive items than what was ordered or asking for a tip although it's not mandatory and should be included in the price by law.
Rome,Eat,,"Carciofi alla romana - Artichokes, Roman style"
Rome,Eat,,"Carciofi alla giudia - Artichokes, Jewish style"
Rome,Eat,,Puntarelle - Chicory salad
Rome,Eat,,"Bucatini all'amatriciana - A pasta dish made with guanciale (cured pork cheeks), pecorino romano and tomatoes"
Rome,Eat,,"Spaghetti (or Rigatoni) alla carbonara - A sauce made with yolk, pecorino and guanciale (cured pork cheeks)"
Rome,Eat,,"Abbacchio a ""scottadito"" - Lamb chops"
Rome,Eat,,Scaloppine alla romana - Veal sautéed with fresh baby artichokes
Rome,Eat,,Coda alla vaccinara - Oxtail stew
Rome,Eat,,Cornetto & cappuccino - Sweet pastry and coffee
Rome,Eat,,Pizza a taglio - Pizza by the slice
Rome,Eat,,Panino - Italian sandwich
Rome,Eat,,"Trippa alla romana - Tripe in a sauce based on tomatoes, onions, garlic, extra-virgin olive oil, wine or vinegar, etc."
Rome,Eat,,Fiori di zucca fritti - Deep-fried zucchini flowers
Rome,Eat,,"€3.50 - You buy the pizza and eat it walking around, since it's a bread shop with no sitting area. You can choose how much you want to eat, but you'll be spending about €2 per slice + about €1.50 for a can of soda or €1 for water."
Rome,Eat,,"€15-20 - At lunchtime if you go to a restaurant you'll be spending between €15 for a set menu (not always good, try to go where you see Italian office people having their lunch as your best bet) and €20. For this you should get a pasta dish and a second course (meat) ending with coffee. Obviously if you have special wine the price will increase."
Rome,Eat,,"€20 - At night you can spend about €20 at a pizza restaurant or if you have only one main course. Again, if you have special wine it will cost more. The cheapest food you can get at a decent restaurant is a pizza marinara (that is, without cheese) for about €6. The price goes up from there depending on the toppings."
Rome,Eat,,€20+ - For a sit down lunch or dinner in a restaurant €20 is cheap and if you want you can go up to €200 a head.
Rome,Eat,,"Eat like a Roman In Rome you can ask for: Carciofi alla romana - Artichokes, Roman style Carciofi alla giudia - Artichokes, Jewish style Puntarelle - Chicory salad Bucatini all'amatriciana - A pasta dish made with guanciale (cured pork cheeks), pecorino romano and tomatoes Spaghetti (or Rigatoni) alla carbonara - A sauce made with yolk, pecorino and guanciale (cured pork cheeks) Abbacchio a ""scottadito"" - Lamb chops Scaloppine alla romana - Veal sautéed with fresh baby artichokes Coda alla vaccinara - Oxtail stew Cornetto & cappuccino - Sweet pastry and coffee Pizza a taglio - Pizza by the slice Panino - Italian sandwich Trippa alla romana - Tripe in a sauce based on tomatoes, onions, garlic, extra-virgin olive oil, wine or vinegar, etc. Fiori di zucca fritti - Deep-fried zucchini flowers"
Rome,Eat,Pizza,"Most pizza restaurants serve it only in the evening. Try some of the fried things like baccala (battered salt cod) for a starter, followed by a pizza for a really Roman meal.  Roman pizzas tend to be very thin crusted. Avoid the tourist areas where you'll often pay double the going rate just to get a badly reheated frozen pizza. Your best bet is to cross the river and find a restaurant in Trastevere--the food is authentic and a lot cheaper than in the rest of downtown Rome. Make sure you eat it with a fork and knife; Romans don't eat this kind of pizza with their hands."
Rome,Eat,Pizza,"Pizza al Taglio is pizza with a thicker crust, cooked in a large pan. This is served by the piece, usually to take away, and is a good cheap way to get something to fill you up.  Point to the one you want, indicate if you want more or less than your server is indicating with the knife.  It's sold by weight (the listed price is usually per 100 g, known as an etto , short for ettogrammo , i.e. hectogram). This kind of pizza is eaten with the slices stacked on top of each other like a sandwich."
Rome,Eat,Ice cream (gelato),"Look for a gelateria . Remember that it usually costs extra to sit inside. You pay for your ice cream first... take your receipt and go fight your way through the throng to choose your flavors (Italians don't believe in lines).  You will be asked "" Panna? "" when it's almost made - this is the offer of whipped cream on top.  If you've already paid, this is free."
Rome,Eat,Ice cream (gelato),"There are a few signs to keep in mind: "" Produzione Propria "" (homemade - our own production), "" Nostra Produzione "" (our production), "" Produzione Artigianale "" (production by craftsmen). If the colours seem dull and almost ugly it is probably natural, the bright colours being just a mix. Also, fancy flavours like Kinder Egg chocolate is a dead giveaway that the place isn't about  traditional gelato. Keep in mind, Italians usually won't queue, but if they are in line for gelato, get in line yourself: you may have hit the jackpot. Producers to try include Gelato di San Crispino ; Giolitti ; and Fassi ."
Rome,Eat,Vegetarians,"Vegetarians should have an easy time. Buffets in many restaurants usually have a good range of delicious vegetarian stuff - e.g. gratinated roast peppers/aubergines, etc. Vegans should do all right too; pizzas don't always have cheese - a Marinara for example, is just tomato, garlic and oregano."
Rome,Eat,Kosher dining,"While there is not much choice, at least Rome's Kosher cooking is truly excellent.  Try La Taverna del Ghetto in the heart of the Jewish Quarter."
Rome,Eat,Kosher dining,"More places can be found near the synagogue in via Padova, close to the ""La Sapienza"" university and the Bologna underground station."
Rome,Eat,Pricing,"You can get cheap food in Rome, the problem is that if you don't know the city well or are forced to eat out in the centre, the prices go up."
Rome,Eat,Pricing,"Chinese restaurants are still quite cheap but other ethnic restaurants (Thai, Indian) are generally expensive (think €30 upwards per person). Sushi is very expensive (€40 minimum per person)."
Rome,Eat,Pricing,Waiters have been known to take advantage of patrons by bringing more expensive items than what was ordered or asking for a tip although it's not mandatory and should be included in the price by law.
Rome,Eat,Pricing,"€3.50 - You buy the pizza and eat it walking around, since it's a bread shop with no sitting area. You can choose how much you want to eat, but you'll be spending about €2 per slice + about €1.50 for a can of soda or €1 for water."
Rome,Eat,Pricing,"€15-20 - At lunchtime if you go to a restaurant you'll be spending between €15 for a set menu (not always good, try to go where you see Italian office people having their lunch as your best bet) and €20. For this you should get a pasta dish and a second course (meat) ending with coffee. Obviously if you have special wine the price will increase."
Rome,Eat,Pricing,"€20 - At night you can spend about €20 at a pizza restaurant or if you have only one main course. Again, if you have special wine it will cost more. The cheapest food you can get at a decent restaurant is a pizza marinara (that is, without cheese) for about €6. The price goes up from there depending on the toppings."
Rome,Eat,Pricing,€20+ - For a sit down lunch or dinner in a restaurant €20 is cheap and if you want you can go up to €200 a head.
Rome,Drink,,"Starbucks has long avoided Rome, but in April 2023 the first one appeared in the center of Rome. And no wonder: Italian coffee is great so our friends from Seattle would face a lot of competition. A latte in Italian is just a glass of milk. If you're expecting coffee in that glass, you should ask for a caffe latte . A latte macchiato (meaning ""marked"") is steamed milk stained with a smaller shot of espresso.  ""Espresso"" or ""normale"" is just that, but more commonly just referred to as caffe . Espresso doppio means a double shot of espresso, while espresso macchiato is espresso 'marked' with a dab of steamed milk. Americano — the one to order if you like filter coffee  — is espresso diluted with hot water and not drunk much by Italians. Cappuccino is well known outside of Italy, but be warned: it is considered very un-classy, and somewhat childish, to order one after 11AM  (and certainly after a meal). Decaffeinato is self-explanatory, but often referred to by the common brand-name Caffe Hag ."
Rome,Drink,,"House wines are almost always drinkable and inexpensive. You are better off ordering a bottle rather than house wine in most establishments in Rome due to some places watering down their wines. You may often find a bottle of wine on the table for you. Believe it or not: this bottle will be less expensive than a glass would be in the US or UK, possibly only €4 or €5. This does not always apply to those places that look really tourist-trap-like! Slightly better quality wines are usually sold at a relatively small mark-up on shop prices. Most Romans drink water with their meals. In restaurants it normally comes in 1 litre bottles and can be had normale (still water) or gassata (carbonated water)."
Rome,Drink,,"Water is free at designated water fountains , called ""nasone"" (big nose). Some of these date back to ancient times, and the water is still very good. It's fresh spring water coming from the famous underground springs of Rome and is safe to drink. If you carry an empty bottle, fill it up for the rest of the day. Look for the drinking fountain with constant running water, plug the bottom hole, and cool water will shoot up from a smaller hole on top of the tap. Don't put your lips round the hole at the bottom, as stray dogs tend to like to get a drink."
Rome,Drink,,"Pre-dinner drinks ( aperitivi ) accompanied with small hors d'oeuvres (antipasti) are very popular with Romans:
1) chic yuppies in their 20s-30s crowd the area around Piazza delle Coppelle (behind the Parliament) and Piazza di Pietra (near the Chamber of Commerce);
2) younger generations sprawl around the square and streets of Campo de' Fiori ;
3) everyone sits to drink in the narrow streets behind the Pantheon ( Piazza Pasquino and Via del Governo Vecchio )."
Rome,Drink,,"Given a heart for exploration, Testaccio is the place to wander for after-dinner partying on the weekends. Head down there around 23:00 (take metro Line B and get off at Piramide station) and listen for music. There are usually loads of people simply walking through the streets or looking for parking. Be brave, walk in, meet some wonderful Romans. This area is best in the winter.  In the summer, the dancing moves to Ostia and Fregene, 45 minutes by car from Rome, at the seaside. Many clubs in Rome close in the summer months."
Rome,Drink,,"Many visitors like to go on Roman pub crawls.  The Colosseum Pub Crawl for example, has been throwing parties since 1999."
Rome,Drink,,"To the east of Termini Station , and near the first University of Rome ""La Sapienza"", is  the San Lorenzo district, where you will find many pubs and clubs where university students and young Romans in their twenties spend their nights. On Saturday night the streets are crowded with people moving from one pub to another. On the city side of the railway, near Santa Maria Maggiore Cathedral, are some great Irish pubs, i.e. the Fiddler's Elbow , the oldest in Rome, where many English-speaking residents and Italian customers like to sip their pints. It's a good place to meet Romans who speak English. Also nearby are the Druid's Den and the Druid's Rock ."
Rome,Drink,,"On Via Nazionale there's a huge and beautiful pub called The Flann o'Brien [dead link] , one of the biggest in Rome. On the same street near Piazza Venezia there is another cluster of pubs including The Nag's Head Scottish Pub . After 22.00 it's very expensive as it becomes more like a disco. Entrance with first drink costs €13 and drinks cost €8. Before midnight they sometimes host live music concerts. In the same area, at the beginning of Via Vittorio Emanuele II you can find The Scholar's Lounge Irish pub with nice music. This is definitely worth a look but there is no room to dance. During winter American colleges students residents in Rome end up their highly alcoholic nights here.
Also nearby there's the Trinity College Irish Pub . Drinks are quite expensive there."
Rome,Drink,,"Also on Via Vittorio Emanuele, near Piazza Navona , there's the Bulldog's Inn English pub . DJs play very good music there and there's room to dance, although few do. Nearby in Campo dei fiori there are several crowded pubs. Beware, there have been huge and serious fights there. In the narrow streets behind Piazza Navona there are also many places to go. Try Jonathan's Angels in Via del Fico. Also the Abbey Theatre Irish pub is a good place in Via del Governo Vecchio."
Rome,Drink,,"On the other side of the River Tiber (Tevere) is Trastevere district where there are many places to eat and drink. This is also a good place where to enjoy a walk in crowded streets at night. In summer time on Isola Tiberina , the island in the Tiber, temporary bar are built and there are all sorts of things to do."
Rome,Drink,,"Far from the centre there are some other good places. The Palacavicchi in a small suburban town called Ciampino is a multi-dance room area where they play different kinds of music, mostly Latin American. You definitely need to get a cab to get there and it won't cost less than €20. South of Ciampino Airport there is The Ice Club for ice skating, and the Kirby's [dead link] and the Geronimo pubs. All of them are nice places. At the Geronimo pub before midnight there usually are live music concerts with many bands covering different genres. On Friday and Saturday nights after the concert they play disco music. Entrance is free and you may drink and eat as you feel. Very cool place and for every budget. Unfortunately you need a cab to get there."
Rome,Drink,,"Those Romans who speak fluent English usually have a great deal of confidence with tourists, so just offer them a beer and they will be glad to share with you their tip & tricks about night life in Rome."
Rome,Drink,,"Discos:
There are many beautiful discos. Unfortunately the city is huge and it's not very easy to find them, unless you have a very good guide."
Rome,Drink,,"The best way to start is from the most established ones: Piper, Gilda, Alien, all of them run by the Midra Srl [dead link] . Their website is nothing to write home about but can be used to discover telephone numbers and addresses. Gilda is near the Spanish Steps, and the others not too far from Termini station. During summer they close to move to the seaside of Fregene (north of Fiumicino and Ostia) where Gilda on the Beach can be found."
Rome,Drink,,"A pint of beer in pubs usually costs around €6, entrance in discos around €20 with first drink included. Drinks in discos cost around €10."
Rome,Drink,,"One of the places to be on Friday nights is Giardino delle Rose in via Casilina Vecchia 1 (rather central but reachable only by taxi): a luxurious garden with open-air  bars and tables.
Two large discos are Mucca Assassina in via del Gazometro and Classico in via Ostiense.
During the week the main meeting place after dinner is Coming Out (a bar right in front of the Colosseum) where crowds of gay Romans and tourists gather in and outside, all year round but overwhelmingly crowded during the summer or late-night clubs such as Hangar in Via in Selci (Metro Line A, get off at Manzoni station). The best sauna (open 24 hours during week ends) is Europa Multiclub in via Aureliana (behind Piazza Esedra, Metro Line A Repubblica station).
A meeting spot for gays day and (especially) night is Monte Caprino , the park on the Palatine hill behind the City Hall (Piazza Venezia) with spectacular views over the temples and ruins of ancient Rome."
Rome,Drink,Coffee,"Starbucks has long avoided Rome, but in April 2023 the first one appeared in the center of Rome. And no wonder: Italian coffee is great so our friends from Seattle would face a lot of competition. A latte in Italian is just a glass of milk. If you're expecting coffee in that glass, you should ask for a caffe latte . A latte macchiato (meaning ""marked"") is steamed milk stained with a smaller shot of espresso.  ""Espresso"" or ""normale"" is just that, but more commonly just referred to as caffe . Espresso doppio means a double shot of espresso, while espresso macchiato is espresso 'marked' with a dab of steamed milk. Americano — the one to order if you like filter coffee  — is espresso diluted with hot water and not drunk much by Italians. Cappuccino is well known outside of Italy, but be warned: it is considered very un-classy, and somewhat childish, to order one after 11AM  (and certainly after a meal). Decaffeinato is self-explanatory, but often referred to by the common brand-name Caffe Hag ."
Rome,Drink,Wine and water,"House wines are almost always drinkable and inexpensive. You are better off ordering a bottle rather than house wine in most establishments in Rome due to some places watering down their wines. You may often find a bottle of wine on the table for you. Believe it or not: this bottle will be less expensive than a glass would be in the US or UK, possibly only €4 or €5. This does not always apply to those places that look really tourist-trap-like! Slightly better quality wines are usually sold at a relatively small mark-up on shop prices. Most Romans drink water with their meals. In restaurants it normally comes in 1 litre bottles and can be had normale (still water) or gassata (carbonated water)."
Rome,Drink,Wine and water,"Water is free at designated water fountains , called ""nasone"" (big nose). Some of these date back to ancient times, and the water is still very good. It's fresh spring water coming from the famous underground springs of Rome and is safe to drink. If you carry an empty bottle, fill it up for the rest of the day. Look for the drinking fountain with constant running water, plug the bottom hole, and cool water will shoot up from a smaller hole on top of the tap. Don't put your lips round the hole at the bottom, as stray dogs tend to like to get a drink."
Rome,Drink,Before dinner,"Pre-dinner drinks ( aperitivi ) accompanied with small hors d'oeuvres (antipasti) are very popular with Romans:
1) chic yuppies in their 20s-30s crowd the area around Piazza delle Coppelle (behind the Parliament) and Piazza di Pietra (near the Chamber of Commerce);
2) younger generations sprawl around the square and streets of Campo de' Fiori ;
3) everyone sits to drink in the narrow streets behind the Pantheon ( Piazza Pasquino and Via del Governo Vecchio )."
Rome,Drink,Clubbing &amp; Night Life,"Given a heart for exploration, Testaccio is the place to wander for after-dinner partying on the weekends. Head down there around 23:00 (take metro Line B and get off at Piramide station) and listen for music. There are usually loads of people simply walking through the streets or looking for parking. Be brave, walk in, meet some wonderful Romans. This area is best in the winter.  In the summer, the dancing moves to Ostia and Fregene, 45 minutes by car from Rome, at the seaside. Many clubs in Rome close in the summer months."
Rome,Drink,Clubbing &amp; Night Life,"Many visitors like to go on Roman pub crawls.  The Colosseum Pub Crawl for example, has been throwing parties since 1999."
Rome,Drink,Clubbing &amp; Night Life,"To the east of Termini Station , and near the first University of Rome ""La Sapienza"", is  the San Lorenzo district, where you will find many pubs and clubs where university students and young Romans in their twenties spend their nights. On Saturday night the streets are crowded with people moving from one pub to another. On the city side of the railway, near Santa Maria Maggiore Cathedral, are some great Irish pubs, i.e. the Fiddler's Elbow , the oldest in Rome, where many English-speaking residents and Italian customers like to sip their pints. It's a good place to meet Romans who speak English. Also nearby are the Druid's Den and the Druid's Rock ."
Rome,Drink,Clubbing &amp; Night Life,"On Via Nazionale there's a huge and beautiful pub called The Flann o'Brien [dead link] , one of the biggest in Rome. On the same street near Piazza Venezia there is another cluster of pubs including The Nag's Head Scottish Pub . After 22.00 it's very expensive as it becomes more like a disco. Entrance with first drink costs €13 and drinks cost €8. Before midnight they sometimes host live music concerts. In the same area, at the beginning of Via Vittorio Emanuele II you can find The Scholar's Lounge Irish pub with nice music. This is definitely worth a look but there is no room to dance. During winter American colleges students residents in Rome end up their highly alcoholic nights here.
Also nearby there's the Trinity College Irish Pub . Drinks are quite expensive there."
Rome,Drink,Clubbing &amp; Night Life,"Also on Via Vittorio Emanuele, near Piazza Navona , there's the Bulldog's Inn English pub . DJs play very good music there and there's room to dance, although few do. Nearby in Campo dei fiori there are several crowded pubs. Beware, there have been huge and serious fights there. In the narrow streets behind Piazza Navona there are also many places to go. Try Jonathan's Angels in Via del Fico. Also the Abbey Theatre Irish pub is a good place in Via del Governo Vecchio."
Rome,Drink,Clubbing &amp; Night Life,"On the other side of the River Tiber (Tevere) is Trastevere district where there are many places to eat and drink. This is also a good place where to enjoy a walk in crowded streets at night. In summer time on Isola Tiberina , the island in the Tiber, temporary bar are built and there are all sorts of things to do."
Rome,Drink,Clubbing &amp; Night Life,"Far from the centre there are some other good places. The Palacavicchi in a small suburban town called Ciampino is a multi-dance room area where they play different kinds of music, mostly Latin American. You definitely need to get a cab to get there and it won't cost less than €20. South of Ciampino Airport there is The Ice Club for ice skating, and the Kirby's [dead link] and the Geronimo pubs. All of them are nice places. At the Geronimo pub before midnight there usually are live music concerts with many bands covering different genres. On Friday and Saturday nights after the concert they play disco music. Entrance is free and you may drink and eat as you feel. Very cool place and for every budget. Unfortunately you need a cab to get there."
Rome,Drink,Clubbing &amp; Night Life,"Those Romans who speak fluent English usually have a great deal of confidence with tourists, so just offer them a beer and they will be glad to share with you their tip & tricks about night life in Rome."
Rome,Drink,Clubbing &amp; Night Life,"Discos:
There are many beautiful discos. Unfortunately the city is huge and it's not very easy to find them, unless you have a very good guide."
Rome,Drink,Clubbing &amp; Night Life,"The best way to start is from the most established ones: Piper, Gilda, Alien, all of them run by the Midra Srl [dead link] . Their website is nothing to write home about but can be used to discover telephone numbers and addresses. Gilda is near the Spanish Steps, and the others not too far from Termini station. During summer they close to move to the seaside of Fregene (north of Fiumicino and Ostia) where Gilda on the Beach can be found."
Rome,Drink,Clubbing &amp; Night Life,"A pint of beer in pubs usually costs around €6, entrance in discos around €20 with first drink included. Drinks in discos cost around €10."
Rome,Drink,Gay travellers,"One of the places to be on Friday nights is Giardino delle Rose in via Casilina Vecchia 1 (rather central but reachable only by taxi): a luxurious garden with open-air  bars and tables.
Two large discos are Mucca Assassina in via del Gazometro and Classico in via Ostiense.
During the week the main meeting place after dinner is Coming Out (a bar right in front of the Colosseum) where crowds of gay Romans and tourists gather in and outside, all year round but overwhelmingly crowded during the summer or late-night clubs such as Hangar in Via in Selci (Metro Line A, get off at Manzoni station). The best sauna (open 24 hours during week ends) is Europa Multiclub in via Aureliana (behind Piazza Esedra, Metro Line A Repubblica station).
A meeting spot for gays day and (especially) night is Monte Caprino , the park on the Palatine hill behind the City Hall (Piazza Venezia) with spectacular views over the temples and ruins of ancient Rome."
Rome,Sleep,,"The area to the southwest of Termini railway station has numerous large hotels; these are used in particular by groups and coach parties. On the other side of the station are many smaller, fairly inexpensive, hotels that are popular with individual travellers. Perhaps the best choice for a first-time visitor is to stay right downtown, (such as near the Pantheon ). Most attractions are walking distance from there, and you will save much transportation time and leave more for enjoying the city. Hotels in the downtown area are costly, but a good apartment is a decent alternative, especially for couples and if you don't mind cooking yourself from time to time: it will save even more of your budget."
Rome,Sleep,,"Offering of short term apartment rentals is enormous. Many apartments can be booked directly through the owner, but most owners make arrangements via rental agencies, both large and small. When looking for a hotel or an apartment in Rome, take note that the price of accommodations varies significantly from month to month, depending on the typical number of tourists. Always check prices at your accommodation for your specific dates."
Rome,Sleep,,"Being as it is one of the world's most popular tourist destinations, there are many choices as to where to stay, and you will have the choice of whatever type of accommodation you wish."
Rome,Sleep,,"This Rome guide is heavily frequented by business owners keen on adding their own hotel or rental agency. While the worst of them are removed on a regular basis, you should always check other reviews before committing. Many unscrupulous hotel owners are also busy creating false reviews of their accommodation on sites like Tripadvisor and Hotels.com - so tread carefully!"
Rome,Sleep,,"Rome's city council levies an accommodation tax. This is €2 per night per person for campsites up to three-star hotels and €6 a night for four- and five-star hotels. This fee can only be paid in cash, and is supposed to be for the restoration of Rome's crumbling ruins."
Rome,Sleep,,"Hotel listings can be found in the appropriate districts , and should be added there. Please do not add listings here."
Rome,Sleep,,"There are at least two campsites near Rome, they are:"
Rome,Sleep,,Modern Centre
Rome,Sleep,,Old Rome
Rome,Sleep,,Vatican
Rome,Sleep,,Colosseo
Rome,Sleep,,North Centre
Rome,Sleep,,Trastevere
Rome,Sleep,,Aventino-Testaccio
Rome,Sleep,,Esquilino-San Giovanni
Rome,Sleep,,Nomentano
Rome,Sleep,,North
Rome,Sleep,,South
Rome,Sleep,,"Camping Tiber , Via Tiberina Km. 14, Prima Porta ( On Rome's ringroad, take exit No 6 Via Flaminia, if arriving by public transport, take the ground-level Roma-Nord Subway leaving from Piazza Flaminia towards Prima Porta, from there there is a free shuttle service to the Camp Site ), ☏ +39 06 33610733 , fax : +39 06 33612314 . On the bank of the river from which it draws its name. To the north of the city. There's a minimarket, a pool, a restaurant and a bar."
Rome,Sleep,,"Happy Valley ( In the hills north of the city at Via Prato della Corte 1915, Prima Porta-Cassia Bis, Roma. Take exit no 5 from Rome's ring road and head towards Cassia-Veientana. If you take public transport, take the ground-level Roma-Nord Subway leaving from Piazza Flaminia towards Prima Porta and wait for the free shuttle bus service. ), ☏ +39 06-33626401 , fax : +39 06-33613800 . It has a pool, a bar, a restaurant and a minimarket."
Rome,Sleep,,"Warning! Rome hotel touts This Rome guide is heavily frequented by business owners keen on adding their own hotel or rental agency. While the worst of them are removed on a regular basis, you should always check other reviews before committing. Many unscrupulous hotel owners are also busy creating false reviews of their accommodation on sites like Tripadvisor and Hotels.com - so tread carefully!"
Rome,Sleep,,Modern Centre Old Rome Vatican Colosseo North Centre Trastevere
Rome,Sleep,,Aventino-Testaccio Esquilino-San Giovanni Nomentano North South
Rome,Sleep,Camping,"There are at least two campsites near Rome, they are:"
Rome,Sleep,Camping,"Camping Tiber , Via Tiberina Km. 14, Prima Porta ( On Rome's ringroad, take exit No 6 Via Flaminia, if arriving by public transport, take the ground-level Roma-Nord Subway leaving from Piazza Flaminia towards Prima Porta, from there there is a free shuttle service to the Camp Site ), ☏ +39 06 33610733 , fax : +39 06 33612314 . On the bank of the river from which it draws its name. To the north of the city. There's a minimarket, a pool, a restaurant and a bar."
Rome,Sleep,Camping,"Happy Valley ( In the hills north of the city at Via Prato della Corte 1915, Prima Porta-Cassia Bis, Roma. Take exit no 5 from Rome's ring road and head towards Cassia-Veientana. If you take public transport, take the ground-level Roma-Nord Subway leaving from Piazza Flaminia towards Prima Porta and wait for the free shuttle bus service. ), ☏ +39 06-33626401 , fax : +39 06-33613800 . It has a pool, a bar, a restaurant and a minimarket."
Rome,Stay safe,,"Rome is generally a safe place, even for women traveling alone. However, there have been rape cases around the Roma Termini train station, so be careful especially at night time. There is very little violent crime, but plenty of scams and pickpocketing that target tourists. As in any other big city, it is better if you don't look like a tourist : don't exhibit your camera to all and sundry, and keep your money in a safe place. Consciousness and vigilance are your best insurances for avoiding becoming a victim of a crime in Rome. Remember, if you are pickpocketed or victim of another scam, don't be afraid to shout, ""Aiuto, al ladro!"" ( Help, Thief! ) Romans will not be nice to the thief."
Rome,Stay safe,,"Members of the Italian public are likely to be sympathetic if you are a crime victim. Police are also generally friendly if not always helpful. Carabinieri (black uniform, red striped trousers) are military police, and Polizia (blue and grey uniform) are civilians, but they both do essentially the same thing and are equally good, or bad. If you are robbed, try to find a police station and report it. This is essential to establishing a secure insurance claim and to replace documents: the chances of it resulting in the return of your possessions are, however, fairly remote."
Rome,Stay safe,,"Rome is home to two rival Serie A football (soccer) clubs, A.S. Roma and S.S. Lazio, and there is a history of conflict, and even rioting, between the two. Never wear anything that shows that you support either of them, especially during the Rome Derby (when the two clubs play each other, known in Italian as the Derby della Capitale ): avoid even wandering into groups of supporters of the other club, or you may be subject to heckling or even confrontation. Play it safe and refrain from openly supporting either club unless you are very familiar with the rivalry. If you are a fan of a foreign team that is playing in Rome, be very careful as a number of supporters have been stabbed over the past few years."
Rome,Stay safe,,"Rome has its fair share of odd people: talkative panhandlers, crazy taxi drivers, lonely people wanting to just have a chat with strangers, people trying to sell you things, and so on. If you don't want to acknowledge anyone, do what most Italian people do: completely ignore them, shoo them off, or simply say you don't have anything to give to them or you are not interested."
Rome,Stay safe,,"Since Rome is incredibly popular as a tourist destination, a great deal of pickpocketing and bag or purse snatching takes place, especially in crowded locations, and pickpocketers in Rome can get pretty crafty. A 2010 study found that Rome was second only to Barcelona for pickpocketing of tourists. As a rule, you should pretty much never carry anything very valuable in any outside pocket , especially the front pocket of your pants is one of the easiest and most common targets. Keeping your wallet in your front pocket or in your bag is far from safe. You should consider using a money belt and carry only the cash for the day in your pocket. Pickpocketing on the Metro is rife in the form of gangs of young girls (8 to 15 years old), often pregnant, who jump on the trains just as they are about to leave. They buffet you and have bags to hide where their hands are.
You have been warned!"
Rome,Stay safe,,"Also, beware of thieves—one popular technique that they use is to ride by you on a moped, slice the strap of a handbag with a knife, and ride off. They might also try to cut the bottom of your bag open and pick your wallet from the ground. Others will use the old trick of one person trying to distract you (asking for a cigarette or doing a strange dance) while another thief picks your pockets from behind. Bands of beggar kids will sometimes crowd you and reach for your pockets under the cover of newspapers or cardboard sheets. It is generally a good idea to be extremely wary of any strange person who gets too close to you, even in a crowd. If someone is in your personal space, shove the person away. As one frequent traveller put it, ""Don't be afraid to be a dick in Rome."" It is better to be rude than to be stolen from."
Rome,Stay safe,,"Termini (the main railway station), Esquilino, bus line 64 (Termini to San Pietro), and the Trevi fountain are well known for pickpockets, so take extra care in these areas. On the Metro especially, pickpockets are extremely skilled. Remember that hotel rooms are not safe places for valuables; if your room has no safe, give your  valuables to the hotel staff for safekeeping. Even if it does have a safe, hotels normally warn that they have no liability unless items are deposited in the main safe. Be wary while boarding or getting off the metro/train, especially if doors are about to close/closing. Thieves pretend to be helpful by pressing the 'door open' button for you, and while you gratefully squeeze into the train and catch your breath, they'll sidle up to you and pick your pocket or dip into your handbag or purse. Be aware of the danger and take the usual precautions and you should be all right."
Rome,Stay safe,,"Being one of the most visited cities in the world, tourist scams are rampant in Rome. Many of the more well-aware Italians are quite ashamed of this. As obvious as it may sound, do not acknowledge people you don't know, and more importantly, do not tell them about who you are; you don't know what they're capable of doing."
Rome,Stay safe,,"A particular scam is when some plainclothes police will approach you, asking to look for ""drug money,"" or ask to see your passport. This is a scam to take your money. You can scare them by asking for their ID. Guardia di Finanza (the grey uniformed ones) do customs work."
